18.404	18.3897	18.3976	18.4343	18.4166	18.4298	18.4174	18.4065	18.3641	18.3934	18.4359	18.3842	18.3378	18.2208	18.2035	18.3471	18.3975	18.41	18.3982	18.3946	18.4327	18.419	18.4473	18.4411	18.4663	18.4789	18.5261	18.5109	18.5234	18.4809	18.5387	18.5617	18.5739	18.5633	18.5451	18.5092	18.5303	18.5115	18.5152	18.4962	18.499	18.4656	
18.4287	18.4209	18.4176	18.4181	18.4321	18.4273	18.4166	18.3949	18.3747	18.4074	18.4096	18.4232	18.389	18.2879	18.215	18.3058	18.4214	18.432	18.3713	18.3712	18.4263	18.3915	18.4118	18.4445	18.46	18.4837	18.5086	18.5369	18.5302	18.5065	18.5373	18.5589	18.5445	18.5429	18.5323	18.5064	18.5034	18.4903	18.4778	18.4792	18.517	18.5042	
18.4232	18.4006	18.4042	18.4381	18.4401	18.432	18.4093	18.3872	18.3806	18.3963	18.4251	18.426	18.3977	18.3111	18.2499	18.292	18.4468	18.4167	18.3676	18.3747	18.3895	18.4153	18.4309	18.4282	18.48	18.4802	18.4687	18.5275	18.5214	18.5238	18.5272	18.5645	18.5873	18.5789	18.5679	18.549	18.5308	18.5031	18.4917	18.497	18.506	18.4062	
18.4292	18.427	18.4397	18.4384	18.4301	18.4168	18.4176	18.404	18.411	18.4527	18.44	18.4648	18.439	18.299	18.2931	18.3198	18.4051	18.4232	18.37	18.3947	18.3729	18.3768	18.404	18.4301	18.4444	18.4784	18.4449	18.4765	18.501	18.5144	18.5322	18.5735	18.667	18.6708	18.6532	18.6245	18.591	18.5466	18.5032	18.4729	18.5135	18.5291	
18.4545	18.444	18.4443	18.433	18.4162	18.4043	18.3979	18.406	18.3974	18.4469	18.445	18.4635	18.4723	18.3555	18.3459	18.3587	18.4037	18.3954	18.4148	18.3757	18.375	18.404	18.4121	18.4159	18.4447	18.4645	18.4341	18.4803	18.5197	18.5103	18.5352	18.6567	18.7137	18.7305	18.7427	18.748	18.6793	18.6464	18.6037	18.5753	18.5455	18.5414	
18.4615	18.4323	18.4534	18.4588	18.4392	18.4029	18.395	18.3882	18.4143	18.4366	18.4408	18.4773	18.4287	18.3595	18.3651	18.3848	18.4035	18.4301	18.4273	18.4103	18.3983	18.413	18.387	18.4317	18.4463	18.475	18.4899	18.4978	18.5086	18.5544	18.6182	18.736	18.7807	18.7858	18.8127	18.8101	18.7828	18.7554	18.7178	18.6919	18.6577	18.6218	
18.5052	18.5036	18.4934	18.4632	18.4549	18.4278	18.433	18.4039	18.4083	18.4054	18.4432	18.4358	18.428	18.4055	18.4093	18.4231	18.4468	18.4543	18.4421	18.4358	18.4656	18.4694	18.465	18.4682	18.4557	18.5075	18.5205	18.5222	18.5035	18.5941	18.6705	18.753	18.7892	18.8122	18.8568	18.8396	18.8609	18.8264	18.8009	18.8022	18.7665	18.7154	
18.6004	18.5885	18.5806	18.5122	18.5019	18.4779	18.4649	18.4444	18.3885	18.3778	18.4413	18.439	18.4398	18.427	18.428	18.4543	18.4596	18.4873	18.4804	18.4925	18.5104	18.53	18.5215	18.5078	18.5194	18.53	18.5653	18.5853	18.5794	18.6603	18.7627	18.7995	18.8401	18.8318	18.8463	18.8463	18.8623	18.8397	18.8746	18.8578	18.8108	18.8035	
18.6986	18.6687	18.6617	18.6179	18.5879	18.5498	18.5225	18.4728	18.4742	18.4002	18.39	18.4171	18.4385	18.4945	18.4382	18.4981	18.5425	18.597	18.5435	18.5675	18.5629	18.5853	18.5779	18.5789	18.594	18.5976	18.6512	18.6635	18.7011	18.7545	18.7621	18.858	18.8617	18.8546	18.8607	18.8683	18.8661	18.8692	18.896	18.8624	18.8562	18.8994	
18.7693	18.7216	18.7075	18.7016	18.6747	18.6512	18.611	18.5783	18.532	18.4827	18.4524	18.4294	18.4663	18.4971	18.4809	18.5533	18.634	18.6383	18.6615	18.641	18.6227	18.6221	18.6555	18.6834	18.6898	18.7321	18.7777	18.7717	18.7848	18.7945	18.8405	18.8521	18.8881	18.9056	18.8486	18.8667	18.8529	18.8817	18.8729	18.8645	18.8728	18.8931	
18.8505	18.8206	18.8031	18.76	18.7482	18.7335	18.7097	18.6637	18.6403	18.5779	18.5679	18.5235	18.5311	18.5284	18.5846	18.634	18.6796	18.6901	18.7077	18.7063	18.6921	18.7075	18.709	18.7578	18.7823	18.8215	18.839	18.8405	18.8689	18.8417	18.8767	18.8832	18.8973	18.8835	18.8734	18.8694	18.872	18.8583	18.8596	18.9011	18.8824	18.7955	
18.8898	18.8513	18.8636	18.8371	18.8318	18.8264	18.8048	18.771	18.7357	18.7119	18.6911	18.6386	18.631	18.6254	18.6537	18.714	18.8002	18.7866	18.8206	18.8005	18.8327	18.8087	18.7851	18.8338	18.8333	18.8839	18.8605	18.8812	18.8753	18.8669	18.8497	18.8701	18.8956	18.8928	18.9027	18.8536	18.8871	18.8803	18.9059	18.8548	18.875	18.8985	
18.9003	18.8956	18.8793	18.884	18.8683	18.8882	18.8767	18.8716	18.8404	18.805	18.8075	18.7373	18.7613	18.7593	18.7888	18.8117	18.8686	18.8395	18.8513	18.8523	18.8758	18.8836	18.866	18.8562	18.8655	18.9079	18.8954	18.9226	18.8934	18.8292	18.8594	18.8374	18.8724	18.8359	18.9119	18.8739	18.8855	18.888	18.8796	18.8637	18.8695	18.8888	
18.8727	18.8902	18.9028	18.8971	18.8832	18.8977	18.9052	18.8829	18.8615	18.8588	18.8114	18.8518	18.8509	18.8513	18.8369	18.8568	18.8854	18.8683	18.87	18.8672	18.8679	18.8649	18.8672	18.8744	18.8517	18.8965	18.8875	18.8863	18.8678	18.8507	18.8423	18.8748	18.8838	18.8761	18.8785	18.8962	18.9076	18.8868	18.8755	18.8875	18.9177	18.903	
18.8972	18.9023	18.9013	18.8908	18.884	18.9159	18.9151	18.8988	18.9005	18.8643	18.8805	18.9132	18.9562	18.901	18.8659	18.8418	18.8882	18.8794	18.8586	18.863	18.8793	18.8597	18.8368	18.8822	18.8386	18.8813	18.8715	18.8877	18.791	18.8232	18.8	18.8267	18.8215	18.8618	18.8703	18.8449	18.9026	18.8875	18.8864	18.8817	18.8923	18.8962	
18.8934	18.886	18.9186	18.8949	18.9095	18.8869	18.9047	18.9085	18.8952	18.9039	18.892	18.9086	18.912	18.9001	18.8769	18.8973	18.8895	18.8827	18.8769	18.8742	18.8573	18.8665	18.8754	18.8559	18.8779	18.8851	18.8832	18.8572	18.8405	18.779	18.7556	18.7726	18.8005	18.8568	18.9073	18.8955	18.8808	18.9075	18.8995	18.8981	18.8916	18.9238	
18.8831	18.9121	18.901	18.9074	18.906	18.926	18.8995	18.8891	18.9208	18.8933	18.893	18.9255	18.89	18.9013	18.8801	18.8508	18.8989	18.884	18.87	18.8926	18.8629	18.8539	18.8558	18.8778	18.8674	18.8762	18.8741	18.8707	18.8468	18.8299	18.803	18.7828	18.7763	18.8221	18.8819	18.8821	18.9142	18.8795	18.8861	18.894	18.8794	18.8763	
18.8814	18.9053	18.917	18.909	18.9009	18.9343	18.8869	18.904	18.8616	18.9186	18.914	18.9212	18.9545	18.9547	18.9022	18.8259	18.8456	18.8725	18.8733	18.8921	18.8662	18.8707	18.8668	18.8697	18.8409	18.884	18.913	18.8562	18.9039	18.8638	18.8024	18.7727	18.7767	18.8181	18.8634	18.8988	18.917	18.8698	18.9	18.9134	18.9155	18.905	
18.8837	18.8691	18.8995	18.887	18.8919	18.8909	18.8913	18.8957	18.8847	18.8883	18.8791	18.882	18.8877	18.9346	18.8697	18.8447	18.8595	18.8959	18.8924	18.9059	18.9042	18.859	18.8776	18.8912	18.86	18.8461	18.8447	18.8782	18.853	18.8836	18.8743	18.7906	18.773	18.849	18.8769	18.8753	18.9161	18.8902	18.9136	18.9169	18.9064	18.9479	
18.896	18.8942	18.8738	18.892	18.9068	18.8816	18.9125	18.872	18.8938	18.884	18.8741	18.8881	18.8555	18.8852	18.8796	18.8667	18.8433	18.8749	18.8846	18.9122	18.918	18.8699	18.859	18.8803	18.8711	18.8301	18.8601	18.9052	18.8558	18.8438	18.7933	18.7984	18.8238	18.8057	18.8717	18.8938	18.8866	18.9255	18.8868	18.8969	18.9101	18.8753	
18.8772	18.8751	18.8815	18.8794	18.879	18.8838	18.8522	18.863	18.8845	18.8804	18.8976	18.8873	18.8781	18.8847	18.8898	18.8837	18.8719	18.8659	18.891	18.9293	18.8765	18.8866	18.8342	18.8733	18.8798	18.809	18.8546	18.8794	18.8628	18.8649	18.8319	18.799	18.8482	18.8487	18.8928	18.9048	18.8857	18.9413	18.9134	18.8812	18.8771	18.8539	
18.8597	18.8574	18.8603	18.8429	18.8546	18.8557	18.8882	18.8785	18.8801	18.8987	18.8825	18.9025	18.8955	18.8851	18.9145	18.8924	18.8802	18.8678	18.8795	18.9127	18.9025	18.9073	18.9103	18.903	18.8841	18.8611	18.8752	18.8964	18.8792	18.8502	18.8111	18.8071	18.8637	18.8853	18.8819	18.901	18.8961	18.9151	18.8902	18.8681	18.8583	18.8631	
18.8459	18.8402	18.8548	18.8522	18.8461	18.8441	18.8532	18.8589	18.8425	18.8519	18.8982	18.8701	18.8602	18.8986	18.8827	18.8402	18.8702	18.8394	18.8729	18.899	18.8917	18.8755	18.9193	18.8783	18.8847	18.8973	18.8526	18.8379	18.8552	18.8404	18.8257	18.844	18.8693	18.9037	18.898	18.9089	18.8864	18.9502	18.8926	18.8949	18.8437	18.8274	
18.8823	18.829	18.8483	18.8481	18.8379	18.8521	18.8589	18.8378	18.8863	18.8639	18.8794	18.8845	18.8595	18.8474	18.9002	18.8772	18.8444	18.8789	18.9007	18.8868	18.8612	18.9046	18.8811	18.8585	18.919	18.8657	18.9202	18.8697	18.8621	18.8555	18.8582	18.8872	18.8721	18.8903	18.8913	18.9728	18.9484	18.8856	18.9105	18.8978	18.8847	18.861	
18.8894	18.8339	18.8667	18.8261	18.8364	18.8388	18.8655	18.8566	18.8651	18.8681	18.8896	18.901	18.8719	18.882	18.8966	18.8943	18.8824	18.8753	18.9216	18.9098	18.8858	18.933	18.9068	18.9015	18.8988	18.8975	18.8984	18.8795	18.8527	18.8889	18.8605	18.9101	18.8888	18.922	18.867	18.9128	18.9415	18.9271	18.8881	18.9439	18.8585	18.8418	
18.8849	18.8601	18.8505	18.8223	18.8561	18.8462	18.8631	18.8635	18.8378	18.8713	18.868	18.8883	18.8239	18.8768	18.8657	18.8683	18.8699	18.903	18.9534	18.9451	18.949	18.8876	18.9295	18.9137	18.9734	18.9067	18.8851	18.8572	18.8685	18.9028	18.8917	18.8905	18.8795	18.8913	18.9167	18.9051	18.9052	18.8686	18.8526	18.8808	18.8696	18.8852	
18.8899	18.8712	18.8668	18.8682	18.8431	18.8461	18.8298	18.8498	18.8487	18.8929	18.9052	18.8864	18.8932	18.8652	18.8472	18.8835	18.8694	18.9207	18.8747	18.9056	18.9194	18.9095	18.8849	18.9029	18.8806	18.9289	18.9092	18.8606	18.8628	18.882	18.9107	18.9393	18.8916	18.9289	18.8882	18.9121	18.8621	18.9037	18.9219	18.8633	18.8428	18.7909	
18.8949	18.8884	18.8951	18.8758	18.8686	18.8395	18.851	18.8469	18.8425	18.8674	18.9002	18.8761	18.8794	18.8985	18.8692	18.8639	18.9077	18.9258	18.8713	18.8679	18.9043	18.8926	18.9041	18.9124	18.8906	18.9881	18.8866	18.8791	18.8886	18.9136	18.8949	18.918	18.8869	18.8823	18.897	18.8717	18.9316	18.903	18.8955	18.8558	18.8324	18.9013	
18.9047	18.8909	18.8984	18.8922	18.8727	18.8704	18.8712	18.8618	18.8363	18.8769	18.8742	18.8597	18.8787	18.9008	18.8739	18.8838	18.8711	18.8758	18.9471	18.8595	18.893	18.8724	18.9413	18.9366	18.9229	18.8988	18.9008	18.8918	18.8563	18.8919	18.9425	18.9428	18.8663	18.8991	18.8745	18.906	18.9315	18.9282	18.8875	18.9195	18.8709	18.8357	
18.9056	18.8825	18.8896	18.8867	18.8798	18.8737	18.8753	18.8417	18.8539	18.8748	18.911	18.8981	18.9115	18.8742	18.9245	18.8912	18.8722	18.8784	18.8771	18.8793	18.8463	18.9215	18.8872	18.8931	18.8825	18.8881	18.8631	18.912	18.9103	18.9568	18.8863	18.8996	18.9142	18.8823	18.9116	18.8801	18.9129	18.8899	18.9	18.9083	18.9004	18.8894	
18.913	18.9151	18.9014	18.9267	18.8792	18.9253	18.8524	18.9031	18.8382	18.921	18.899	18.8936	18.8826	18.8822	18.8767	18.8937	18.8854	18.8814	18.9167	18.9273	18.8531	18.9087	18.8921	18.9177	18.8729	18.9117	18.9233	18.9139	18.915	18.8969	18.8935	18.8703	18.9144	18.9101	18.8772	18.892	18.9189	18.8753	18.8728	18.8839	18.9442	18.9151	
